;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
5166;Komagataeibacter_hansenii;COX1;cbb3-type cytochrome c oxidase subunit I;53;15;6;10;5;4;4;50;9;9;55;1;26;16;16;14;18;10;4;51
5167;Gluconacetobacter_tumulisoli;COX1;cbb3-type cytochrome c oxidase subunit I;59;16;3;7;7;7;6;47;7;9;63;3;24;14;22;18;15;10;4;37
5168;Asticcacaulis_benevestitus;COX1;cbb3-type cytochrome c oxidase subunit I, partial;13;10;9;6;2;2;3;24;7;18;21;4;9;23;9;9;16;10;6;19
5169;Gluconacetobacter_sacchari;COX1;cbb3-type cytochrome c oxidase subunit I;74;16;3;7;4;4;4;50;5;7;58;2;21;13;18;12;9;12;4;43
5170;Gluconacetobacter_takamatsuzukensis;COX1;cbb3-type cytochrome c oxidase subunit I;73;16;3;6;4;5;4;50;5;10;58;2;20;14;18;10;9;10;4;39
5171;Komagataeibacter_cocois;COX1;cbb3-type cytochrome c oxidase subunit I;53;17;6;12;6;4;4;43;10;11;47;2;27;18;15;18;21;11;3;53
5172;Gluconacetobacter_aggeris;COX1;cbb3-type cytochrome c oxidase subunit I;69;15;3;6;4;6;4;48;5;8;57;2;20;14;18;11;8;10;4;42
5173;Gluconacetobacter_liquefaciens;COX1;cbb3-type cytochrome c oxidase subunit I;67;16;3;6;3;5;6;43;5;13;54;2;20;16;17;11;14;10;4;40
5174;Gluconacetobacter_tumulicola;COX1;cbb3-type cytochrome c oxidase subunit I;67;15;3;6;5;6;4;43;5;8;54;2;19;16;17;10;8;9;4;42
5175;Mesorhizobium_alhagi;COX1;cbb3-type cytochrome c oxidase subunit I, partial;13;3;5;4;0;1;4;21;4;14;14;2;11;13;11;4;6;5;5;10
5176;Roseomonas_vastitatis;COX1;cbb3-type cytochrome c oxidase subunit I;17;12;4;6;3;4;5;22;4;10;24;1;10;21;16;11;13;7;7;21
5177;Gluconacetobacter_diazotrophicus;COX1;cbb3-type cytochrome c oxidase subunit I;67;19;3;7;7;8;5;46;7;11;66;2;17;15;19;12;14;10;3;33
5178;Gluconacetobacter_johannae;COX1;cbb3-type cytochrome c oxidase subunit I;75;19;4;10;9;8;5;51;9;12;73;3;23;17;26;23;19;12;5;39
5179;Gluconacetobacter_asukensis;COX1;cbb3-type cytochrome c oxidase subunit I;72;15;3;5;4;6;4;49;5;9;57;2;19;14;18;10;8;9;4;41
5180;Jannaschia_helgolandensis;COX1;cbb3-type cytochrome c oxidase subunit I;41;16;9;12;1;7;5;35;10;33;55;7;27;37;24;18;24;16;23;33
5181;Aureimonas_phyllosphaerae;COX1;cbb3-type cytochrome c oxidase subunit I, partial;19;10;5;6;3;3;6;20;3;12;26;2;8;18;14;3;12;8;7;16
5182;Komagataeibacter_medellinensis;COX1;cbb3-type cytochrome c oxidase subunit I;62;17;5;6;4;9;7;46;10;13;60;1;25;16;18;15;12;9;5;45
5183;Komagataeibacter_saccharivorans;COX1;cbb3-type cytochrome c oxidase subunit I;58;14;3;8;4;9;4;45;11;11;59;2;25;16;18;15;13;10;4;47
5184;Celeribacter_indicus;COX1;cbb3-type cytochrome c oxidase subunit I;27;13;4;7;1;2;3;22;6;13;25;2;7;25;14;5;6;7;3;17
5185;Aquicoccus_porphyridii;COX1;cbb3-type cytochrome c oxidase subunit I, partial;10;3;5;2;0;3;2;11;2;6;16;1;13;12;8;4;6;4;1;7
5186;Komagataeibacter_swingsii;COX1;cbb3-type cytochrome c oxidase subunit I;48;12;3;5;2;8;3;40;9;11;49;1;26;15;17;16;9;8;3;40
5187;Brevundimonas_viscosa;COX1;cbb3-type cytochrome c oxidase subunit I;14;6;1;3;0;2;2;16;5;9;20;2;12;13;10;8;10;7;6;15
5188;Komagataeibacter_melaceti;COX1;cbb3-type cytochrome c oxidase subunit I;55;16;2;6;3;6;5;46;10;14;62;1;26;16;20;19;11;11;5;50
5190;Komagataeibacter_europaeus;COX1;cbb3-type cytochrome c oxidase subunit I;44;11;4;5;2;9;3;40;10;10;52;1;25;15;17;17;8;8;3;41
5191;Komagataeibacter_kakiaceti;COX1;cbb3-type cytochrome c oxidase subunit I;58;16;2;6;3;6;5;48;11;16;55;1;28;16;20;15;14;10;5;48
5192;Komagataeibacter_diospyri;COX1;cbb3-type cytochrome c oxidase subunit I;49;12;3;5;2;9;3;39;9;12;48;1;24;16;17;14;9;8;3;40
5193;Jannaschia_donghaensis;COX1;cbb3-type cytochrome c oxidase subunit I, partial;10;4;6;3;2;1;3;13;4;7;13;1;9;14;6;4;6;3;4;7
5194;Komagataeibacter_oboediens;COX1;cbb3-type cytochrome c oxidase subunit I;44;12;3;6;1;8;3;40;9;12;50;1;26;17;17;15;9;8;3;41
5195;Komagataeibacter_intermedius;COX1;cbb3-type cytochrome c oxidase subunit I;43;12;3;5;1;8;4;42;9;12;50;1;25;17;17;15;9;8;3;41
5196;Paenirhodobacter_enshiensis;COX1;cbb3-type cytochrome c oxidase subunit I;60;12;1;3;1;5;6;37;7;14;51;0;12;9;16;12;18;6;0;22
5197;Elstera_litoralis;COX1;cbb3-type cytochrome c oxidase subunit I, partial;8;3;4;4;0;2;3;8;2;4;10;2;2;10;8;6;8;3;5;8
5198;Commensalibacter_intestini;COX1;cbb3-type cytochrome c oxidase subunit I;34;5;10;4;5;17;2;24;9;39;53;12;14;38;13;36;11;8;13;25
5199;Microvirga_massiliensis;COX1;cbb3-type cytochrome c oxidase subunit I, partial;3;3;3;1;0;3;2;6;2;4;10;1;4;8;3;4;5;2;2;6
5200;Occidentia_massiliensis;COX1;hypothetical protein;1;0;0;0;0;0;1;7;1;10;4;2;1;3;2;3;1;1;4;3
5201;Acetobacter_syzygii;COX1;cbb3-type cytochrome c oxidase subunit I;53;12;4;4;7;9;6;32;5;8;52;4;10;13;13;16;18;13;7;36
5202;Komagataeibacter_melomenusus;COX1;cbb3-type cytochrome c oxidase subunit I;60;16;2;7;5;9;4;45;12;11;65;1;24;14;19;16;10;10;5;45
5203;Devosia_epidermidihirudinis;COX1;cbb3-type cytochrome c oxidase subunit I, partial;10;4;2;4;2;5;5;10;4;2;12;2;4;15;10;6;4;3;4;5
5204;Gluconobacter_frateurii;COX1;cbb3-type cytochrome c oxidase subunit I;44;10;2;7;9;9;4;31;7;12;49;2;13;15;20;16;19;8;2;27
5205;Acetobacter_nitrogenifigens;COX1;cbb3-type cytochrome c oxidase subunit I;26;14;4;7;1;7;3;33;8;23;48;5;16;20;20;25;24;15;9;23
5206;Acetobacter_fabarum;COX1;cytochrome C oxidase subunit I;48;12;3;4;6;9;5;30;5;9;53;4;8;13;13;20;14;13;6;29
5207;Acetobacter_farinalis;COX1;cbb3-type cytochrome c oxidase subunit I;48;15;2;5;3;10;10;40;4;8;68;2;10;16;17;24;18;11;7;36
5210;Acetobacter_okinawensis;COX1;cytochrome c oxidase subunit I;49;12;3;5;8;9;5;32;7;8;52;2;9;14;13;19;14;12;6;32
5211;Acetobacter_lovaniensis;COX1;cytochrome C oxidase subunit I;47;12;3;4;6;9;5;30;5;9;52;4;9;13;13;19;15;13;6;30
5212;Acetobacter_pasteurianus;COX1;cbb3-type cytochrome c oxidase subunit I;48;9;3;4;7;9;9;32;6;3;41;6;14;18;12;17;14;12;6;41
5214;Gluconobacter_thailandicus;COX1;cbb3-type cytochrome c oxidase subunit I;44;11;1;8;9;7;5;33;7;17;48;2;13;17;20;14;17;8;2;23
5215;Komagataeibacter_xylinus;COX1;cbb3-type cytochrome c oxidase subunit I;57;15;2;7;4;9;4;46;12;11;63;1;23;14;19;16;9;10;4;45
5216;Komagataeibacter_nataicola;COX1;cbb3-type cytochrome c oxidase subunit I;51;15;2;7;4;9;5;48;12;12;65;1;22;14;20;15;10;10;4;45
5217;Lichenibacterium_minor;COX1;cbb3-type cytochrome c oxidase subunit I;27;15;6;7;1;4;4;37;9;14;49;5;15;20;21;22;24;17;8;26
5218;Bradyrhizobium_arachidis;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;50;20;8;9;1;8;6;45;11;41;53;3;18;34;22;21;26;20;18;39
5219;Acetobacter_malorum;COX1;cbb3-type cytochrome c oxidase subunit I;54;12;5;6;4;11;8;42;6;11;60;2;12;16;18;22;18;11;5;36
5220;Acetobacter_cerevisiae;COX1;cbb3-type cytochrome c oxidase subunit I;54;12;5;5;4;11;9;42;6;11;61;2;11;15;18;22;18;11;5;37
5221;Bradyrhizobium_campsiandrae;COX1;cbb3-type cytochrome c oxidase subunit I;54;23;8;9;1;7;6;45;11;39;52;3;21;32;23;21;27;20;18;42
5222;Bradyrhizobium_stylosanthis;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;53;19;8;9;1;9;5;45;10;41;55;4;19;31;21;22;25;20;18;38
5223;Methylobacterium_phyllostachyos;COX1;cbb3-type cytochrome c oxidase subunit I;31;16;6;7;0;4;4;34;8;11;56;4;14;19;20;20;26;19;7;26
5224;Komagataeibacter_sucrofermentans;COX1;cbb3-type cytochrome c oxidase subunit I;54;15;2;7;4;9;5;47;12;12;64;1;22;14;18;18;9;10;4;44
5225;Alsobacter_soli;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;34;15;3;8;1;7;3;29;9;27;38;3;15;21;15;13;19;12;11;22
5226;Lichenicoccus_roseus;COX1;cbb3-type cytochrome c oxidase subunit I;26;16;4;7;0;7;4;33;9;18;47;3;15;24;19;27;21;17;6;28
5227;Bradyrhizobium_guangzhouense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;50;19;8;9;1;8;6;46;11;39;56;3;18;31;22;21;27;20;18;40
5229;Acetobacter_orientalis;COX1;hypothetical protein;60;12;3;4;6;10;6;31;4;3;54;3;12;20;10;26;19;12;5;48
5230;Bradyrhizobium_huanghuaihaiense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;61;23;7;9;1;9;7;46;12;41;55;3;21;33;25;21;24;20;19;40
5231;Methylorubrum_thiocyanatum;COX1;cbb3-type cytochrome c oxidase subunit I;35;18;7;7;1;5;5;37;9;16;59;4;17;21;22;22;25;19;8;24
5232;Bradyrhizobium_sacchari;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;60;23;8;10;1;9;6;47;11;43;58;3;19;31;24;23;23;20;20;38
5233;Bradyrhizobium_betae;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;53;20;8;9;1;8;6;44;11;40;55;3;18;31;22;22;24;20;18;40
5234;Bradyrhizobium_nitroreducens;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;61;22;8;10;1;11;5;46;11;43;53;4;21;32;25;22;22;20;19;41
5235;Bradyrhizobium_diazoefficiens;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;59;23;7;10;1;10;6;44;12;38;53;3;19;32;25;22;24;20;19;40
5236;Bradyrhizobium_symbiodeficiens;COX1;cbb3-type cytochrome c oxidase subunit I;58;23;8;10;1;10;5;46;12;44;53;4;21;32;24;22;25;20;19;40
5237;Bradyrhizobium_cosmicum;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;54;18;8;9;1;7;6;44;12;39;54;4;21;32;22;22;23;20;18;39
5238;Bradyrhizobium_forestalis;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;62;23;7;10;1;10;6;44;12;37;57;3;20;32;25;22;25;20;19;42
5239;Bradyrhizobium_rifense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;52;20;8;9;1;8;6;44;11;41;53;3;19;32;22;21;25;20;18;40
5240;Gluconobacter_japonicus;COX1;cbb3-type cytochrome c oxidase subunit I;39;10;2;10;8;6;4;30;7;9;56;2;13;17;21;19;20;8;2;23
5241;Bradyrhizobium_amphicarpaeae;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;60;23;9;10;1;11;5;47;11;42;52;3;21;32;25;20;24;20;19;42
5242;Acetobacter_pomorum;COX1;cbb3-type cytochrome c oxidase subunit I;45;8;2;4;7;10;9;32;6;7;43;7;12;17;11;17;17;12;6;39
5243;Gluconobacter_sphaericus;COX1;cbb3-type cytochrome c oxidase subunit I;33;12;1;10;9;4;4;34;5;16;48;1;15;12;16;20;18;10;3;32
5244;Neoasaia_chiangmaiensis;COX1;cbb3-type cytochrome c oxidase subunit I;54;18;4;9;6;6;4;36;10;16;67;0;7;16;14;23;15;15;4;22
5246;Gluconobacter_oxydans;COX1;cbb3-type cytochrome c oxidase subunit I;33;13;0;10;8;4;4;35;5;14;49;1;14;13;16;20;20;10;3;31
5247;Bradyrhizobium_shewense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;61;22;8;10;1;11;5;46;11;44;53;3;21;32;25;22;24;20;19;39
5248;Acetobacter_cibinongensis;COX1;hypothetical protein;48;10;3;3;6;10;6;41;4;7;54;3;14;22;11;23;25;13;6;43
5249;Rhizobium_grahamii;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;54;17;9;7;1;10;5;41;11;43;50;5;18;32;24;25;20;21;20;34
5251;Acetobacter_ghanensis;COX1;cytochrome C oxidase subunit I;50;12;4;4;7;9;7;28;6;7;54;2;10;14;12;16;19;12;6;30
5252;Acetobacter_peroxydans;COX1;cytochrome C oxidase subunit I;55;12;2;3;5;10;7;44;7;5;52;2;11;15;11;24;16;11;4;43
5253;Bradyrhizobium_nanningense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;51;20;8;8;1;8;7;44;11;43;53;3;17;32;22;22;26;20;18;39
5254;Bradyrhizobium_guangdongense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;57;23;8;10;2;10;6;47;12;42;53;2;21;34;24;20;29;20;19;38
5255;Gluconacetobacter_sacchari;COX1;cbb3-type cytochrome c oxidase subunit I;33;17;6;6;2;5;4;35;8;22;45;3;18;21;21;23;28;17;9;26
5256;Gluconacetobacter_asukensis;COX1;cbb3-type cytochrome c oxidase subunit I;25;16;5;6;0;7;3;34;8;21;41;3;16;20;20;23;26;16;8;28
5257;Acetobacter_lambici;COX1;cbb3-type cytochrome c oxidase subunit I;50;11;3;4;8;10;5;30;5;5;57;3;9;13;11;19;16;13;6;35
5258;Bradyrhizobium_betae;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;52;20;7;9;1;8;5;40;11;36;51;2;15;28;24;20;25;20;20;42
5259;Rhizobium_paranaense;COX1;cbb3-type cytochrome c oxidase subunit I;54;18;9;8;2;7;7;40;11;37;54;6;19;30;24;24;25;20;22;43
5260;Methylobacterium_nodulans;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;32;14;4;7;1;7;4;30;9;30;36;4;12;24;14;14;21;12;10;20
5261;Acidomonas_methanolica;COX1;cbb3-type cytochrome c oxidase subunit I;27;13;6;7;0;8;3;35;8;19;46;6;20;20;20;22;24;14;8;24
5262;Acetobacter_conturbans;COX1;hypothetical protein;54;15;4;9;3;5;3;34;3;12;42;4;6;24;11;16;16;9;3;37
5263;Gluconobacter_kanchanaburiensis;COX1;cbb3-type cytochrome c oxidase subunit I;37;12;1;11;8;2;4;30;6;12;48;1;18;13;17;21;18;9;3;32
5264;Kozakia_baliensis;COX1;hypothetical protein;28;14;4;7;3;6;5;18;4;15;36;0;5;16;13;17;8;7;1;25
5265;Bradyrhizobium_centrolobii;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;31;15;3;8;1;6;3;27;10;26;30;1;14;23;14;13;17;9;10;18
5266;Acetobacter_persici;COX1;cbb3-type cytochrome c oxidase subunit I;44;11;3;6;4;8;12;30;6;10;56;1;12;14;17;24;15;11;4;36
5267;Bradyrhizobium_cajani;COX1;cbb3-type cytochrome c oxidase subunit I;25;12;3;8;1;5;2;26;9;26;30;1;15;21;12;11;15;9;9;15
5268;Gluconacetobacter_aggeris;COX1;cbb3-type cytochrome c oxidase subunit I;25;16;5;6;0;7;4;34;8;23;43;2;16;19;20;22;28;16;8;24
5269;Acetobacter_thailandicus;COX1;cbb3-type cytochrome c oxidase subunit I;43;11;4;3;6;10;7;29;6;8;52;2;15;18;14;22;15;11;6;44
5270;Gluconacetobacter_takamatsuzukensis;COX1;cbb3-type cytochrome c oxidase subunit I;31;16;5;6;0;6;4;37;10;19;48;3;16;20;22;26;29;18;10;35
5271;Rhizobium_altiplani;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;35;13;4;7;0;6;3;28;10;28;39;2;11;25;14;17;19;11;9;25
5272;Gluconacetobacter_liquefaciens;COX1;cbb3-type cytochrome c oxidase subunit I;22;16;5;6;0;8;3;34;8;23;41;2;15;20;19;25;28;16;8;27
5273;Gluconacetobacter_tumulicola;COX1;cbb3-type cytochrome c oxidase subunit I;25;16;5;6;0;6;3;34;8;23;41;4;16;21;20;22;28;16;8;24
5274;Bradyrhizobium_mercantei;COX1;cbb3-type cytochrome c oxidase subunit I;28;10;5;6;1;5;1;26;9;23;25;1;12;18;12;11;14;8;12;16
5275;Rhizobium_tubonense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;51;16;8;8;1;7;5;43;10;39;49;4;20;28;24;26;24;21;21;39
5276;Rhizobium_alamii;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;26;13;4;6;1;6;3;25;9;29;27;2;11;24;13;12;16;8;10;20
5277;Rhizobium_etli;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;35;13;4;7;1;8;3;29;9;30;35;2;12;25;14;15;20;11;10;24
5278;Gluconobacter_albidus;COX1;cbb3-type cytochrome c oxidase subunit I;34;13;1;10;8;4;4;38;5;12;52;1;13;13;16;16;18;9;3;33
5279;Aliidongia_dinghuensis;COX1;cbb3-type cytochrome c oxidase subunit I;18;8;3;6;1;3;1;21;7;22;26;1;9;12;10;9;12;8;6;15
5280;Gluconobacter_morbifer;COX1;cbb3-type cytochrome c oxidase subunit I;35;10;4;5;7;9;6;31;7;12;50;2;7;14;20;17;21;10;3;36
5281;Acetobacter_tropicalis;COX1;hypothetical protein;49;8;1;4;4;9;7;30;4;7;48;4;11;16;15;23;20;12;3;36
5282;Bradyrhizobium_uaiense;COX1;cbb3-type cytochrome c oxidase subunit I, partial;28;9;4;6;2;5;1;26;9;24;24;1;12;20;12;11;15;8;11;15
5283;Gluconobacter_roseus;COX1;cbb3-type cytochrome c oxidase subunit I;37;12;0;11;7;4;4;35;5;13;51;1;15;12;16;21;17;9;3;30
5284;Gluconobacter_kondonii;COX1;cbb3-type cytochrome c oxidase subunit I;38;13;0;11;8;5;4;36;5;11;53;1;13;12;15;18;19;9;3;29
5286;Gluconobacter_cerinus;COX1;cbb3-type cytochrome c oxidase subunit I;38;9;3;8;7;7;6;30;7;15;49;3;13;17;20;18;19;8;3;26
5287;Bradyrhizobium_pachyrhizi;COX1;cbb3-type cytochrome c oxidase subunit I;27;10;4;7;1;5;1;25;9;24;25;1;12;19;12;12;15;8;11;15
5288;Bradyrhizobium_macuxiense;COX1;b(o/a)3-type cytochrome-c oxidase subunit 1;26;11;5;4;2;5;4;29;9;26;28;2;12;22;12;14;16;8;11;19
5289;Nguyenibacter_vanlangensis;COX1;cbb3-type cytochrome c oxidase subunit I, partial;26;10;3;8;0;7;2;27;6;15;37;3;14;17;18;17;21;11;7;24
5290;Gluconobacter_cerevisiae;COX1;cbb3-type cytochrome c oxidase subunit I;40;13;0;11;8;4;4;36;5;13;51;1;13;13;15;18;18;9;3;28
5291;Saccharibacter_floricola;COX1;hypothetical protein;49;13;0;5;6;5;10;44;7;13;60;4;13;17;19;21;12;9;6;40
5292;Acetobacter_orleanensis;COX1;cbb3-type cytochrome c oxidase subunit I;49;11;4;4;3;11;10;43;5;12;59;2;11;14;19;25;20;11;7;39
5294;Acetobacter_senegalensis;COX1;cytochrome C oxidase subunit I;50;8;3;4;5;7;6;30;4;9;48;4;13;15;14;22;20;11;4;36
5295;Methyloferula_stellata;COX1;cbb3-type cytochrome c oxidase subunit I;19;11;4;5;0;4;5;30;9;21;38;4;16;18;13;9;20;12;12;16
5296;Neokomagataea_tanensis;COX1;hypothetical protein;42;8;0;5;8;6;6;33;6;11;54;3;10;15;19;27;16;9;3;33
5297;Magnetovibrio_blakemorei;COX1;cbb3-type cytochrome c oxidase subunit I;35;8;7;5;2;7;7;33;8;24;38;10;11;24;12;15;17;11;11;25
5298;Magnetospirillum_marisnigri;COX1;cbb3-type cytochrome c oxidase subunit I;39;7;8;4;3;8;10;37;11;31;40;13;20;25;16;24;17;10;14;30
5299;Magnetospirillum_kuznetsovii;COX1;cbb3-type cytochrome c oxidase subunit I;35;6;8;4;3;8;10;36;11;31;38;12;19;24;15;24;17;9;14;29
5300;Magnetospirillum_magneticum;COX1;cbb3-type cytochrome c oxidase subunit I;33;4;9;2;4;6;8;28;9;29;30;9;13;18;11;19;15;7;12;24
5301;Pseudaminobacter_arsenicus;COX1;cbb3-type cytochrome c oxidase subunit I;36;9;6;5;0;9;7;37;11;22;41;7;14;20;16;20;20;11;13;28
5302;Magnetospirillum_caucaseum;COX1;cbb3-type cytochrome c oxidase subunit I;33;5;9;2;4;6;8;28;9;30;30;8;13;18;11;19;15;7;12;23
5303;Bombella_intestini;COX1;hypothetical protein;50;10;2;4;4;6;6;38;6;8;58;3;12;21;23;20;9;10;5;34
5304;Albidovulum_xiamenense;COX1;cbb3-type cytochrome c oxidase subunit I;34;8;8;4;0;6;7;31;9;25;36;7;17;18;12;20;19;12;8;27
5305;Magnetospirillum_magnetotacticum;COX1;cbb3-type cytochrome c oxidase subunit I;33;3;9;2;4;6;8;29;9;30;32;10;12;19;11;20;16;7;12;23
5306;Hellea_balneolensis;COX1;hypothetical protein;13;2;5;3;3;6;4;8;3;10;24;5;0;7;4;13;9;1;7;8
5307;Acetobacter_papayae;COX1;hypothetical protein;33;9;2;3;3;2;5;22;2;5;30;2;5;10;6;21;13;8;0;27
5308;Gluconobacter_wancherniae;COX1;cbb3-type cytochrome c oxidase subunit I;11;2;2;0;3;2;0;13;3;3;17;2;2;8;5;6;7;1;0;6
5309;Acetobacter_estunensis;COX1;hypothetical protein;43;9;4;2;1;8;3;18;3;9;27;1;4;14;7;9;9;7;2;24
5310;Acetobacter_musti;COX1;hypothetical protein;68;21;3;8;1;9;4;40;5;12;52;0;8;23;15;26;26;8;2;30
5311;Bradyrhizobium_uaiense;COX1;cbb3-type cytochrome c oxidase subunit I, partial;7;4;1;3;0;2;0;8;5;8;7;0;6;7;3;1;5;5;5;3
5312;Acetobacter_nitrogenifigens;COX1;hypothetical protein;27;9;0;2;2;1;3;14;2;4;26;0;4;7;6;17;7;3;1;16
5313;Indioceanicola_profundi;COX2;cytochrome c oxidase subunit II;24;9;8;9;2;9;12;13;4;12;20;7;5;9;13;9;9;5;10;30
5314;Niveispirillum_cyanobacteriorum;COX2;cytochrome c oxidase subunit II;15;10;8;7;2;7;15;14;8;18;22;7;6;10;14;8;13;6;8;22
5315;Niveispirillum_lacus;COX2;cytochrome c oxidase subunit II;16;10;8;7;2;6;15;14;8;19;21;8;6;10;14;7;13;6;8;22
5316;Aquabacter_spiritensis;COX2;cytochrome c oxidase subunit II;15;9;9;10;2;7;10;10;6;15;18;7;7;11;15;12;11;4;5;31
5317;Xanthobacter_tagetidis;COX2;cytochrome c oxidase subunit II;18;11;11;12;2;8;11;12;6;15;26;7;4;10;14;9;11;5;6;29
5318;Niveispirillum_irakense;COX2;cytochrome c oxidase subunit II;15;13;4;9;2;7;15;14;8;12;24;7;7;10;14;11;15;5;7;23
5319;Oleisolibacter_albus;COX2;cytochrome c oxidase subunit II;21;13;5;9;2;7;17;15;7;14;25;7;4;9;14;7;11;6;8;21
5320;Azospirillum_humicireducens;COX2;cytochrome c oxidase subunit II;17;10;7;8;3;4;15;12;6;18;14;10;9;8;14;12;13;5;9;26
5321;Azospirillum_doebereinerae;COX2;cytochrome c oxidase subunit II;15;9;9;10;3;7;11;11;8;16;19;11;4;8;15;13;10;6;8;30
5322;Skermanella_pratensis;COX2;cytochrome c oxidase subunit II;15;10;10;11;2;8;13;11;6;19;23;8;6;6;12;9;14;5;9;22
5323;Haematospirillum_jordaniae;COX2;cytochrome c oxidase subunit II;17;9;5;12;2;7;9;15;7;9;22;8;9;8;12;13;15;6;8;27
5324;Tistrella_bauzanensis;COX2;cytochrome c oxidase subunit II;12;10;9;8;2;6;15;12;7;16;20;6;6;12;13;12;8;4;7;27
5325;Azospirillum_halopraeferens;COX2;cytochrome c oxidase subunit II;16;12;5;10;3;6;13;11;5;19;14;4;6;9;13;11;17;6;8;26
5326;Stella_humosa;COX2;cytochrome c oxidase subunit II;12;10;10;9;2;9;9;15;5;16;20;8;6;11;13;8;14;6;8;27
5327;Tistrella_mobilis;COX2;cytochrome c oxidase subunit II;15;12;9;10;3;4;15;15;8;16;24;7;4;12;13;11;9;5;7;26
5328;Kiloniella_laminariae;COX2;cytochrome c oxidase subunit II;20;6;7;11;2;7;17;12;5;20;21;10;8;11;13;10;19;5;10;17
5329;Skermanella_aerolata;COX2;cytochrome c oxidase subunit II;14;9;9;12;2;8;13;10;8;18;23;9;6;6;13;10;16;6;9;23
5330;Sneathiella_chungangensis;COX2;cytochrome c oxidase subunit II;15;9;6;11;2;6;14;11;6;19;26;8;12;7;10;9;12;6;8;17
5331;Azorhizobium_doebereinerae;COX2;cytochrome c oxidase subunit II;12;7;8;10;2;7;11;12;7;15;19;9;5;12;14;15;15;4;6;30
5332;Skermanella_stibiiresistens;COX2;cytochrome c oxidase subunit II;16;9;10;11;2;8;14;10;6;18;23;9;6;5;12;10;14;6;10;23
5333;Caenispirillum_salinarum;COX2;cytochrome c oxidase subunit II;15;7;9;11;3;6;15;12;6;19;22;8;10;9;16;9;14;4;9;16
5334;Azorhizobium_oxalatiphilum;COX2;cytochrome c oxidase subunit II;17;7;9;10;2;7;11;11;6;15;19;9;5;12;14;14;13;4;6;29
5335;Terasakiella_pusilla;COX2;cytochrome c oxidase subunit II;10;7;7;14;2;5;13;11;7;16;26;8;7;10;13;11;15;7;7;21
5336;Aquabacter_cavernae;COX2;cytochrome c oxidase subunit II;15;9;12;8;2;7;13;12;7;18;18;7;5;12;15;11;10;4;5;30
5337;Parvibaculum_sedimenti;COX2;cytochrome c oxidase subunit II;18;5;8;10;2;5;9;12;4;17;20;11;8;10;13;10;18;4;8;27
5338;Roseospira_navarrensis;COX2;cytochrome c oxidase subunit II;19;12;5;12;3;6;12;11;8;13;25;5;8;11;15;10;10;6;8;21
5339;Azospirillum_thiophilum;COX2;cytochrome c oxidase subunit II;18;9;7;9;3;5;12;15;7;15;13;9;6;9;14;12;12;5;9;31
5340;Rhodovibrio_salinarum;COX2;cytochrome c oxidase subunit II;13;8;8;12;3;11;18;11;5;19;20;7;7;7;10;14;14;5;8;23
5341;Novispirillum_itersonii;COX2;cytochrome c oxidase subunit II;21;11;8;13;2;6;8;10;6;12;21;6;7;9;13;11;14;5;8;29
5342;Ferruginivarius_sediminum;COX2;cytochrome c oxidase subunit II;14;5;8;13;3;12;10;12;5;20;20;8;5;12;15;11;13;4;7;24
5343;Azospirillum_oleiclasticum;COX2;cytochrome c oxidase subunit II;15;10;7;11;3;8;11;11;5;13;21;10;4;9;15;12;12;6;8;31
5344;Magnetospirillum_gryphiswaldense;COX2;cytochrome c oxidase subunit II;15;11;9;12;3;7;8;13;6;13;24;5;9;10;13;9;17;7;7;19
5345;Hyphobacterium_indicum;COX2;cytochrome c oxidase subunit II;18;11;9;10;2;5;13;11;5;22;19;3;7;8;15;7;11;5;12;27
5346;Rhizomicrobium_palustre;COX2;cytochrome c oxidase subunit II;19;9;11;6;3;6;14;13;7;16;18;9;5;11;15;6;11;7;8;25
5347;Iodidimonas_muriae;COX2;cytochrome c oxidase subunit II;16;9;6;16;2;9;16;9;5;18;24;10;9;9;14;13;15;7;11;27
