;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
1018;Ganoderma_calidophilum;COX2;cytochrome c oxidase subunit 2;11;5;9;11;3;7;10;15;7;26;20;4;3;14;10;17;13;4;12;22
1019;Lentinula_edodes;COX2;cytochrome c oxidase subunit 2;9;4;7;12;5;7;10;15;6;20;25;6;4;16;11;18;11;6;12;18
1020;Pseudozyma_hubeiensis_SY62;COX2;cytochrome oxidase subunit 2;25;4;8;7;0;5;4;27;10;23;29;5;14;27;11;10;17;4;13;24
1021;Pseudozyma_hubeiensis_SY62;COX2;cytochrome oxidase subunit 2;8;1;5;3;0;3;2;7;4;6;9;3;7;9;5;2;4;1;4;8
1022;Pseudozyma_hubeiensis_SY62;COX2;cytochrome oxidase subunit 2;11;5;8;13;3;8;14;15;6;20;21;5;4;13;9;16;10;4;10;25
1023;Rhizophagus_intraradices;COX2;cytochrome c oxidase subunit 2;8;7;9;13;2;7;13;17;8;24;27;5;5;10;10;14;12;4;10;20
1024;Ganoderma_tsugae;COX2;cytochrome c oxidase subunit 2;11;5;9;10;3;7;11;15;7;27;20;4;3;14;10;17;13;4;12;21
1025;Phlebia_radiata;COX2;cytochrome c oxidase subunit 2;11;5;6;10;3;7;13;16;7;26;20;6;2;14;10;17;12;5;11;22
1026;Metschnikowia_drakensbergensis;COX2;Cox2;11;5;8;13;4;9;11;11;6;9;28;9;19;11;10;13;12;3;13;17
1027;Rhizopogon_vinicolor;COX2;cytochrome c oxidase subunit 2;11;5;9;10;4;7;11;14;7;23;22;4;4;11;10;18;14;5;12;22
1028;Laccaria_bicolor;COX2;cytochrome c oxidase subunit 2;11;5;4;12;3;6;10;15;8;23;26;5;3;13;10;19;13;5;11;18
1029;Laccaria_amethystina;COX2;cytochrome c oxidase subunit 2;11;5;5;12;3;6;10;15;7;23;26;5;3;13;10;19;13;5;11;18
1030;Ganoderma_applanatum;COX2;cytochrome c oxidase subunit 2;11;5;9;11;3;7;10;15;7;26;19;4;3;15;10;17;13;4;12;22
1031;Metschnikowia_orientalis;COX2;Cox2;11;5;6;11;4;8;15;12;6;17;28;9;10;11;10;13;11;3;13;19
1032;Metarhizium_anisopliae;COX2;cytochrome oxidase subunit II;11;6;10;13;3;6;15;13;6;28;21;5;6;14;11;17;9;5;11;17
1033;Phellinus_lamaoensis;COX2;cytochrome c oxidase subunit 2;12;6;6;12;4;6;12;16;7;24;22;3;2;12;11;15;16;4;12;21
1034;Cryptococcus_neoformans_var._grubii;COX2;cytochrome c oxidase subunit II;12;5;7;16;3;6;13;16;7;21;20;5;6;12;11;18;11;5;11;24
1035;Metschnikowia_cubensis;COX2;Cox2;10;5;7;12;4;9;13;11;6;8;28;9;20;11;10;13;12;3;13;18
1036;Hygrophorus_russula;COX2;cytochrome c oxidase subunit 2;9;4;7;11;5;7;10;17;7;24;25;5;3;12;10;19;12;5;12;19
1037;Rhodotorula_mucilaginosa;COX2;cytochrome c oxidase subunit 2;10;5;4;12;2;8;12;15;7;21;20;6;6;12;8;14;11;5;10;25
1038;Metschnikowia_colocasiae;COX2;Cox2;10;5;7;11;4;8;15;11;6;8;28;9;20;11;10;13;11;3;13;19
1039;Verticillium_nonalfalfae;COX2;cytochrome c oxidase subunit 2;9;6;8;12;3;6;18;13;7;26;21;4;6;12;11;17;10;4;12;17
1040;Metschnikowia_proteae;COX2;Cox2;11;5;8;13;4;9;11;11;6;6;28;9;21;11;10;13;12;3;13;18
1041;Fomitiporia_mediterranea;COX2;cytochrome c oxidase subunit 2;13;6;7;12;4;6;12;15;7;27;22;4;2;12;11;15;12;4;12;20
1042;Cantharellus_cibarius;COX2;cytochrome c oxidase subunit 2;12;5;7;15;4;7;9;18;5;21;19;7;5;15;10;14;13;4;11;24
1043;Metschnikowia_kipukae;COX2;Cox2;11;5;6;11;4;8;15;12;6;10;28;9;17;11;10;13;11;3;13;19
1044;Metschnikowia_hawaiiensis;COX2;Cox2;11;5;7;11;4;8;15;11;6;7;28;8;21;10;10;13;10;3;14;20
1045;Schizophyllum_commune;COX2;cytochrome c oxidase subunit 2;14;6;4;12;4;6;10;15;6;18;21;4;4;17;9;17;10;5;11;27
1046;Metschnikowia_continentalis;COX2;Cox2;10;5;7;12;4;8;14;11;6;6;27;9;21;11;10;13;12;3;13;20
1047;Acremonium_fuci;COX2;COX2;7;5;10;13;4;6;15;12;7;27;22;6;6;15;10;20;7;4;10;18
1048;Metschnikowia_lochheadii;COX2;Cox2;10;5;7;12;4;8;14;11;6;7;27;9;20;11;10;13;12;3;13;20
1049;Hannaella_oryzae;COX2;cytochrome c oxidase subunit 2;14;6;6;16;4;7;11;13;6;23;20;5;4;11;9;16;8;5;11;25
1050;Sarocladium_implicatum;COX2;cytochrome oxidase subunit II;7;6;6;14;4;8;13;12;7;26;21;3;7;13;10;24;10;4;11;16
1051;Clonostachys_rosea;COX2;cytochrome c oxidase subunit 2;10;5;9;12;3;6;16;10;7;30;21;6;6;15;11;18;8;4;9;16
1052;Ogataea_thermophila;COX2;cytochrome c oxidase subunit 2;13;4;11;11;5;8;15;10;5;33;20;7;6;12;10;13;8;3;11;15
1053;Fusarium_graminearum;COX2;cytochrome c oxidase subunit 2;8;5;9;14;4;7;14;12;7;26;22;6;7;14;10;18;9;4;10;16
1054;Pochonia_chlamydosporia;COX2;cytochrome oxidase subunit II;11;6;9;13;3;6;15;13;7;26;22;5;6;14;11;17;9;5;11;18
1055;Calonectria_ilicicola;COX2;cytochrome c oxidase subunit 2;8;6;9;14;3;7;14;12;7;27;22;5;6;14;10;18;9;4;10;17
1056;Fusarium_verticillioides;COX2;cox2 gene product;8;5;9;14;4;7;14;12;7;27;22;6;6;14;10;18;9;4;10;16
1057;Epichloe_typhina;COX2;cytochrome c oxidase subunit 2;12;6;9;13;3;6;15;13;7;27;22;5;6;14;11;17;8;5;11;17
1058;Tremella_fuciformis;COX2;cytochrome c oxidase subunit 2;11;7;6;12;4;7;15;16;7;22;20;6;7;13;10;15;10;4;11;22
1059;Porodaedalea_pini;COX2;cytochrome c oxidase subunit 2;13;6;7;12;4;6;12;15;7;26;22;4;2;12;11;15;14;4;12;19
1060;Trichoderma_hamatum;COX2;cytochrome c oxidase subunit 2;10;7;8;13;2;6;15;13;7;28;21;6;7;14;11;20;6;5;11;17
1061;[Candida_hawaiiana;COX2;Cox2;12;5;7;11;4;8;15;11;6;12;28;9;15;10;10;11;12;3;14;19
1062;Metschnikowia_hamakuensis;COX2;Cox2;11;4;7;11;3;8;15;11;6;7;28;8;21;10;10;14;10;3;14;19
1063;Metarhizium_rileyi;COX2;cytochrome c oxidase subunit 2;11;6;9;12;3;6;15;13;7;27;22;5;6;14;11;17;9;5;12;17
1064;Acremonium_chrysogenum;COX2;cytochrome c oxidase subunit 2;7;5;9;13;4;6;15;12;8;28;22;6;7;15;10;19;8;4;9;15
1065;Esteya_vermicola;COX2;cytochrome c oxidase subunit II;10;6;8;11;3;7;16;11;7;29;24;4;6;14;11;22;9;5;10;15
1066;Metschnikowia_borealis;COX2;Cox2;10;5;7;13;4;8;12;11;6;10;26;9;18;11;10;14;13;3;13;19
1067;Orbiocrella_petchii;COX2;cytochrome c oxidase subunit 2;11;5;8;13;3;6;16;13;7;25;22;6;6;14;11;17;9;5;11;19
1068;Heterobasidion_irregulare;COX2;cytochrome c oxidase subunit 2;10;5;8;11;4;6;11;16;7;25;23;4;3;11;10;17;11;5;12;23
1069;Blastosporella_zonata;COX2;cytochrome c oxidase subunit 2;11;5;6;12;4;8;8;15;7;24;24;5;3;13;12;17;12;6;12;18
1070;Metschnikowia_sp._13-106.1;COX2;Cox2;10;5;7;13;4;8;12;11;6;12;27;9;16;11;10;14;13;3;13;18
1071;Fusarium_solani;COX2;cox2 gene product;7;5;10;15;4;7;13;12;7;27;22;6;6;14;10;19;8;4;10;16
1072;Coniferiporia_sulphurascens;COX2;cytochrome c oxidase subunit 2;13;6;8;12;4;6;12;15;7;22;23;4;2;12;11;14;14;4;13;21
1073;Ilyonectria_destructans;COX2;cytochrome c oxidase subunit II;9;6;9;14;3;7;14;12;7;24;24;5;6;14;10;15;10;4;11;18
1074;Nectria_cinnabarina;COX2;cytochrome c oxidase subunit 2;7;5;9;14;4;6;15;13;7;27;23;6;6;13;10;20;6;4;10;17
1075;Taiwanofungus_camphoratus;COX2;cytochrome c oxidase subunit 2;10;5;6;10;3;6;13;16;7;27;20;6;3;12;10;18;13;4;13;21
1076;Conidiobolus_heterosporus;COX2;cytochrome c oxidase subunit 2;6;6;10;11;6;6;14;11;6;28;27;11;4;7;9;17;10;5;13;17
1077;Trichoderma_gamsii;COX2;cytochrome c oxidase subunit II;9;7;8;13;2;6;15;13;7;28;22;5;7;14;11;21;7;5;11;16
1078;Trichoderma_asperellum;COX2;cytochrome c oxidase subunit 2;10;7;9;13;2;6;15;13;7;29;22;5;7;14;11;19;7;5;11;15
1079;Hirsutella_thompsonii;COX2;cytochrome c oxidase subunit 2;9;6;9;13;4;7;15;13;7;26;22;4;6;13;10;18;8;5;12;18
1080;Metschnikowia_mauinuiana;COX2;Cox2;11;4;7;11;4;8;15;11;6;9;28;8;19;10;10;13;10;3;14;19
1081;Ogataea_angusta;COX2;cytochrome oxidase subunit 2;14;4;11;11;5;7;15;10;5;32;18;7;7;12;10;13;9;3;11;16
1082;Myochromella_boudieri;COX2;cytochrome c oxidase subunit 2;10;5;6;13;4;8;8;15;6;23;23;5;4;12;13;17;13;6;14;19
1083;Metschnikowia_dekortorum;COX2;Cox2;10;7;6;12;4;8;14;11;6;6;28;8;22;10;10;14;10;3;14;19
1084;Metschnikowia_amazonensis;COX2;Cox2;11;5;8;10;4;8;15;11;6;7;28;9;19;10;10;12;11;3;14;21
1085;[Candida_torresii;COX2;Cox2;12;5;7;12;4;8;14;11;6;18;26;8;9;10;10;12;12;3;14;21
1086;Hirsutella_minnesotensis;COX2;cytochrome c oxidase subunit 2;9;6;9;13;4;6;16;14;7;26;23;4;6;13;10;17;8;5;12;17
1087;Pneumocystis_murina;COX2;cytochrome c oxidase subunit 2;11;6;3;14;2;8;14;11;9;23;25;7;4;11;10;19;9;5;10;19
1088;Fomitopsis_palustris;COX2;cytochrome c oxidase subunit 2;10;6;6;10;3;7;12;16;7;26;20;5;2;12;10;18;13;4;13;23
1089;Metschnikowia_hibisci;COX2;Cox2;11;5;7;11;4;8;15;11;6;9;28;9;18;12;9;14;11;3;12;19
1090;Inonotus_obliquus;COX2;cytochrome c oxidase subunit 2;12;6;7;12;4;6;12;15;7;24;22;4;2;12;11;14;15;4;13;21
1091;Sanghuangporus_sanghuang;COX2;cox2;10;6;6;12;4;6;12;13;6;26;21;3;2;12;11;15;16;4;12;20
1092;Scopulariopsis_brevicaulis;COX2;cytochrome c oxidase subunit 2;9;5;11;13;2;5;13;11;7;28;27;4;5;10;12;18;7;5;11;14
1093;Dictyophora_indusiata;COX2;cytochrome c oxidase subunit 2;12;5;5;12;3;6;14;15;8;21;23;4;4;11;10;19;14;5;15;22
1094;Metschnikowia_drosophilae;COX2;Cox2;12;5;6;13;4;8;14;11;6;17;26;8;10;10;10;12;12;3;14;21
1095;Metschnikowia_aberdeeniae;COX2;Cox2;11;5;7;11;4;8;15;11;6;8;28;9;18;12;9;14;11;3;12;20
1096;Glomus_cerebriforme;COX2;cytochrome c oxidase subunit 2;9;8;8;12;2;7;14;16;8;27;25;4;5;11;10;13;13;4;11;18
1097;Hirsutella_vermicola;COX2;cytochrome c oxidase subunit 2;7;5;10;12;4;6;16;12;7;28;21;5;6;14;11;19;7;4;10;16
1098;Hypomyces_aurantius;COX2;cytochrome c oxidase subunit 2;10;7;9;12;2;6;16;15;7;28;22;5;6;13;11;17;6;5;12;18
1099;Pyronema_omphalodes;COX2;cytochrome c oxidase subunit 2;14;6;9;11;3;6;17;9;7;20;25;5;8;11;10;20;7;4;10;20
1100;Metschnikowia_caudata;COX2;Cox2;11;5;6;12;4;8;14;11;6;20;25;9;10;10;10;12;14;3;14;18
1101;Ogataea_philodendri;COX2;cytochrome c oxidase subunit 2;13;4;11;11;5;8;14;12;6;32;22;7;6;13;9;14;7;3;11;14
1102;Cladosporium_sphaerospermum;COX2;cytochrome oxidase subunit 2;8;6;9;14;4;6;15;11;6;24;29;5;4;12;11;20;7;4;12;17
1103;Cantharellus_lutescens;COX2;cytochrome c oxidase subunit 2;12;5;7;15;3;7;9;18;5;24;19;7;4;16;10;15;12;4;10;23
1104;Pestalotiopsis_fici;COX2;cytochrome c oxidase subunit 2;10;6;8;12;3;6;17;10;7;23;25;5;7;12;10;19;8;4;11;19
1105;Zymoseptoria_tritici;COX2;cytochrome oxidase subunit 2;8;6;9;12;4;6;17;10;6;27;25;5;7;12;11;22;7;4;11;15
1106;Austropuccinia_psidii;COX2;cytochrome c oxidase subunit 2;12;6;6;15;4;8;13;13;8;23;25;5;1;13;10;19;12;5;9;22
1107;Candida_tetrigidarum;COX2;cytochrome c oxidase subunit 2;10;6;6;15;6;6;12;12;7;28;25;7;5;10;10;10;12;3;14;18
1108;Moniliophthora_perniciosa;COX2;cytochrome c oxidase subunit 2;13;4;5;13;4;7;9;14;7;21;25;7;3;14;11;17;13;6;11;21
1109;Beauveria_bassiana;COX2;cytochrome oxidase subunit II;11;6;9;14;4;7;11;14;7;20;28;5;7;13;13;17;9;5;11;14
1110;[Candida_nivariensis;COX2;cytochrome c oxidase subunit 2;13;4;8;12;3;8;14;12;5;27;21;9;5;13;11;12;11;4;11;17
1111;Tolypocladium_ophioglossoides;COX2;cytochrome oxidase subunit II;11;5;9;12;4;6;16;13;7;27;23;6;6;14;11;18;7;5;11;16
1112;Hirsutella_rhossiliensis;COX2;cytochrome c oxidase subunit 2;7;5;9;12;4;7;17;12;7;27;22;5;6;13;11;18;7;4;11;16
1113;Meyerozyma_guilliermondii;COX2;cytochrome c oxidase subunit 2;11;5;7;11;4;8;15;11;6;27;27;8;4;9;9;13;13;3;15;16
1114;Kluyveromyces_lactis;COX2;cytochrome c oxidase subunit 2;15;5;6;13;3;9;13;11;5;28;22;7;3;13;11;14;11;4;10;17
1115;Allomyces_macrogynus;COX2;cytochrome oxidase subunit 2;14;7;7;17;2;7;8;16;6;25;16;5;5;11;8;13;12;4;14;24
1116;Candida_sojae;COX2;cytochrome c oxidase subunit 2;9;6;6;15;6;6;12;12;7;28;24;7;6;10;10;10;13;3;14;18
1117;Zasmidium_cellare;COX2;cytochrome oxidase subunit 2;11;6;9;12;4;6;17;11;6;27;26;5;6;12;11;21;6;4;10;12
1118;Tolypocladium_cylindrosporum;COX2;cytochrome c oxidase subunit 2;11;5;9;13;4;6;15;13;7;27;23;6;6;14;11;18;7;5;11;16
1119;Xylaria_hypoxylon;COX2;cytochrome c oxidase subunit 2;9;6;8;12;4;6;17;11;7;23;24;5;9;12;10;19;7;4;11;18
1120;Sordaria_macrospora_k-hell;COX2;putative cytochrome c oxidase subunit 2;9;6;7;12;3;6;16;11;7;24;25;5;6;12;11;21;7;4;11;19
1121;Annulohypoxylon_stygium;COX2;cytochrome c oxidase subunit 2;12;6;9;12;3;6;13;12;7;23;27;5;6;13;10;14;9;5;11;19
1122;Kluyveromyces_marxianus;COX2;cytochrome c oxidase subunit 2;14;5;6;12;3;9;14;11;5;26;22;7;3;13;11;15;11;4;10;19
1123;Parmotrema_ultralucens;COX2;cytochrome c oxidase subunit II;10;6;7;12;4;6;15;13;6;20;30;5;7;10;11;20;9;4;12;15
1124;Candida_albicans_SC5314;COX2;cytochrome oxidase subunit 2;10;7;5;15;5;6;12;12;6;27;24;7;6;10;10;12;12;3;14;19
1125;Phakopsora_meibomiae;COX2;cytochrome c oxidase subunit 2;11;6;9;12;4;7;15;14;7;26;24;5;1;13;10;19;12;5;9;20
1126;[Candida_bracarensis;COX2;cytochrome c oxidase subunit 2;13;4;8;12;3;8;14;12;5;25;21;9;5;13;11;12;11;4;11;19
1127;Tolypocladium_inflatum;COX2;cytochrome c oxidase subunit 2;12;5;9;13;4;6;15;13;7;26;23;6;6;14;11;18;6;5;11;17
1128;Beauveria_brongniartii;COX2;cytochrome oxidase subunit II;11;5;9;14;4;7;12;14;7;21;29;5;7;13;13;17;10;5;11;14
1129;Schizopora_paradoxa;COX2;cytochrome c oxidase subunit 2;10;6;7;12;4;7;11;16;7;26;23;4;2;12;11;15;14;4;13;19
1130;Clavispora_lusitaniae;COX2;cytochrome c oxidase subunit 2;11;6;6;13;4;8;13;11;6;24;26;8;4;10;10;11;14;3;14;20
1131;Neurospora_crassa_OR74A;COX2;cytochrome c oxidase subunit 2;8;6;7;12;3;6;16;12;7;24;25;5;6;12;11;21;7;4;11;19
1132;Metschnikowia_arizonensis;COX2;Cox2;8;4;8;14;4;8;12;12;6;13;27;10;21;8;10;11;12;3;15;14
1133;Phallus_echinovolvatus;COX2;cytochrome c oxidase subunit 2;13;5;6;12;3;6;14;15;8;21;21;4;3;12;10;17;15;5;15;23
1134;Magnusiomyces_capitatus;COX2;cytochrome c oxidase subunit 2;14;4;5;12;3;7;14;10;6;11;22;4;24;9;9;12;15;3;13;20
1135;Cordyceps_militaris;COX2;cytochrome oxidase subunit II;11;6;9;14;4;7;12;14;7;21;28;5;6;13;13;17;9;5;11;14
1136;Chytriomyces_confervae;COX2;cytochrome c oxidase subunit 2;16;5;13;13;2;6;9;11;5;24;31;3;5;9;9;17;7;5;7;12
1137;Turbinellus_floccosus;COX2;cytochrome c oxidase subunit 2;13;5;5;12;2;7;14;16;7;25;25;6;3;11;10;17;14;5;16;17
1138;Paecilomyces_penicillatus;COX2;cytochrome c oxidase subunit 2;9;5;9;14;4;6;15;12;7;24;22;6;6;14;11;18;8;4;10;18
1139;Pseudocercospora_mori;COX2;cytochrome c oxidase subunit II;7;6;9;14;5;7;16;10;6;24;29;5;5;12;11;20;7;4;10;15
1140;Beauveria_pseudobassiana;COX2;cytochrome oxidase subunit II;11;6;9;14;4;7;10;14;7;20;28;6;7;13;13;17;9;5;11;14
1141;Heterodermia_casarettiana;COX2;cytochrome c oxidase subunit II;13;6;6;12;4;9;15;10;6;22;26;5;6;14;11;20;7;4;9;17
1142;[Candida_psychrophila;COX2;cytochrome c oxidase subunit 2;10;5;5;12;6;8;14;13;6;2;25;7;24;10;10;10;14;3;15;21
1143;Beauveria_malawiensis;COX2;cytochrome c oxidase subunit 2;11;5;9;14;4;7;12;14;7;22;29;5;7;13;13;17;10;5;11;13
1144;Cordyceps_cicadae;COX2;cytochrome c oxidase subunit 2;10;5;9;14;4;7;12;15;7;21;29;5;7;13;13;17;10;5;11;14
1145;Akanthomyces_lecanii;COX2;cytochrome c oxidase subunit 2;10;5;9;14;4;7;12;15;7;22;29;5;6;13;13;17;10;5;11;14
1146;Heterodermia_speciosa;COX2;cytochrome c oxidase subunit II;12;6;7;12;4;7;16;11;7;20;26;4;6;13;11;20;8;4;11;19
1147;Candida_labiduridarum;COX2;cytochrome c oxidase subunit 2;9;6;6;15;6;7;12;12;6;28;25;7;5;10;10;10;13;3;14;18
1148;Candida_viswanathii;COX2;Cox2p;11;7;6;14;6;6;13;12;7;28;25;6;6;10;10;9;12;3;14;17
1149;Cantharellus_appalachiensis;COX2;cytochrome c oxidase subunit 2;12;5;7;15;4;7;9;17;5;22;20;7;5;15;10;15;13;4;11;22
1150;Magnusiomyces_magnusii;COX2;Cox2p;13;4;6;14;3;7;12;11;6;28;21;5;6;11;10;13;14;3;12;21
1151;Candida_frijolesensis;COX2;cytochrome c oxidase subunit 2;9;6;7;15;6;6;12;12;6;28;25;7;5;9;10;10;13;3;15;18
1152;Ophiocordycipitaceae_sp.;COX2;cytochrome c oxidase subunit II;8;6;9;13;4;8;15;12;7;27;22;5;6;14;10;18;7;4;10;16
1153;Candida_tropicalis;COX2;cytochrome c oxidase subunit 2;9;7;6;15;6;6;12;12;7;27;24;6;6;10;10;10;13;3;14;19
1154;Pseudocercospora_fijiensis;COX2;cytochrome c oxidase subunit II;7;6;9;14;5;7;16;10;6;25;28;5;5;12;11;20;7;4;10;15
1155;Diaporthe_longicolla;COX2;COXII;10;7;6;13;4;6;15;12;7;23;25;5;7;12;11;21;7;5;12;19
1156;Candida_saraburiensis;COX2;cytochrome c oxidase subunit 2;10;7;6;14;6;6;13;12;7;28;24;6;6;10;10;10;12;3;14;18
1157;Sydowia_polyspora;COX2;cytochrome c oxidase subunit 2;10;7;9;13;4;6;17;12;6;22;29;5;5;13;11;20;6;5;11;17
1158;Synchytrium_microbalum;COX2;cytochrome c oxidase subunit 2;12;5;9;15;2;4;9;12;6;24;32;5;6;9;10;17;13;7;9;13
1159;Wickerhamomyces_pijperi;COX2;cytochrome c oxidase subunit 2;12;4;6;11;5;7;16;10;7;25;27;8;3;10;11;16;9;4;10;21
1160;Ricasolia_amplissima;COX2;cytochrome c oxidase subunit 2, partial;13;6;7;13;4;7;15;12;6;24;24;6;5;12;11;18;9;4;10;16
1161;Gomphillus_americanus;COX2;cytochrome c oxidase subunit II;10;6;8;12;4;6;15;10;7;23;27;4;6;13;12;20;9;4;10;16
1162;Candida_maltosa;COX2;cytochrome c oxidase subunit 2;9;7;7;15;5;6;10;12;6;29;25;7;4;10;9;12;14;3;14;18
1163;Phakopsora_pachyrhizi;COX2;COX2;10;7;8;13;4;6;14;15;7;27;22;5;1;13;10;19;12;5;9;22
1164;Komagataella_phaffii_CBS_7435;COX2;cytochrome c oxidase subunit 2;13;4;8;12;4;7;15;10;6;26;23;5;6;10;9;15;9;3;14;21
1165;Leptogium_hirsutum;COX2;cytochrome c oxidase subunit II;12;5;7;13;4;8;15;11;6;21;29;5;7;13;11;18;9;4;10;14
1166;Stemphylium_lycopersici;COX2;cytochrome c oxidase subunit 2, partial;14;7;8;14;3;6;14;11;6;19;28;4;5;13;11;20;8;4;10;17
1167;Chrysoporthe_austroafricana;COX2;cytochrome c oxidase subunit 2;9;7;6;13;4;6;15;12;7;25;25;5;7;12;11;22;7;5;12;17
1168;Candida_chauliodis;COX2;cytochrome c oxidase subunit 2;10;7;6;14;5;8;11;13;5;20;28;6;5;10;9;11;15;3;14;22
1169;Chrysoporthe_deuterocubensis;COX2;cytochrome c oxidase subunit 2;9;7;6;13;4;6;15;12;7;25;25;5;7;12;11;22;7;5;12;17
1170;Usnea_ceratina;COX2;cytochrome c oxidase subunit II;12;5;5;12;3;6;16;12;7;24;26;5;7;10;12;20;7;4;12;17
1171;Schizosaccharomyces_octosporus;COX2;cytochrome oxidase subunit 2;9;6;8;13;5;8;13;14;4;18;27;7;4;10;10;18;10;4;13;21
1172;Candida_corydali;COX2;cytochrome c oxidase subunit 2;11;9;6;12;5;8;13;13;5;20;28;4;5;10;9;10;15;3;14;22
1173;Pichia_kluyveri;COX2;cytochrome c oxidase subunit 2;13;4;9;10;6;7;16;12;5;28;19;7;6;14;9;14;9;3;12;19
1174;Coniothyrium_glycines;COX2;cytochrome c oxidase subunit 2;13;5;8;13;3;6;15;11;6;20;28;6;5;13;11;21;8;4;10;16
1175;Yarrowia_lipolytica;COX2;cytochrome c oxidase subunit 2;11;6;5;15;4;7;10;9;6;25;23;5;5;14;9;16;15;3;11;21
1176;Synchytrium_endobioticum;COX2;cytochrome c oxidase subunit 2;14;5;9;15;2;4;8;11;5;24;31;5;5;10;10;17;10;7;9;11
1177;Magnusiomyces_ingens;COX2;cytochrome c oxidase subunit 2;15;4;8;14;3;7;12;10;6;22;21;5;15;10;10;13;13;3;13;18
1178;Shiraia_bambusicola;COX2;cytochrome oxidase subunit 2;13;6;8;13;3;6;15;11;6;20;28;5;5;13;11;21;8;4;10;16
1179;Pneumocystis_jirovecii;COX2;cytochrome c oxidase subunit 2;13;3;5;14;2;7;12;11;8;21;24;6;4;14;9;18;9;8;10;24
1180;Naumovozyma_dairenensis;COX2;cytochrome c oxidase subunit 2;12;5;10;12;4;8;14;11;5;25;23;7;5;12;10;13;11;4;11;18
1181;Torulaspora_globosa;COX2;cytochrome c oxidase subunit 2;12;4;6;12;3;9;14;12;5;25;24;9;3;13;11;13;10;4;10;21
1182;Schizosaccharomyces_japonicus;COX2;cytochrome c oxidase subunit 2;7;8;10;11;4;8;15;12;4;23;27;6;4;11;11;16;10;4;13;19
1183;Candida_blackwelliae;COX2;cytochrome c oxidase subunit 2;10;7;6;13;5;7;13;12;6;27;25;7;5;11;9;12;14;3;14;16
1184;Saccharomyces_castellii;COX2;cytochrome c oxidase subunit II;12;5;9;13;5;8;13;11;5;27;23;8;6;12;11;11;11;4;11;15
1185;Brettanomyces_bruxellensis;COX2;Cox2p;12;4;6;12;5;8;15;12;6;29;21;6;7;12;11;13;10;3;14;14
1186;[Candida_sake;COX2;cytochrome c oxidase subunit 2;11;5;6;12;5;8;14;13;6;27;25;8;3;12;10;9;15;3;13;17
1187;Nakaseomyces_bacillisporus;COX2;cytochrome oxidase subunit 2;12;4;8;12;3;8;14;13;5;26;22;8;7;10;11;12;14;4;13;16
1188;Arthrinium_arundinis;COX2;cytochrome c oxidase subunit 2;9;6;9;12;3;6;17;10;7;22;26;5;6;12;9;21;7;4;11;20
1189;Yarrowia_deformans;COX2;cox2 gene product;11;6;5;15;4;7;10;9;6;13;23;5;17;14;9;16;16;3;11;20
1190;Candida_theae;COX2;cytochrome c oxidase subunit 2;9;6;6;13;5;7;13;11;6;26;27;8;3;11;9;14;14;3;14;17
1191;Graphis_lineola;COX2;cytochrome c oxidase subunit II;10;6;7;12;4;6;16;10;7;24;27;4;5;13;11;19;11;4;10;16
1192;Podospora_comata;COX2;Cytochrome c oxidase subunit 2;10;5;8;13;3;7;14;12;7;24;25;5;6;12;11;20;7;4;11;18
1193;Torulaspora_microellipsoides;COX2;cytochrome c oxidase subunit 2;11;4;6;14;4;8;13;12;5;26;24;9;3;13;11;12;11;4;10;20
1194;Candida_buenavistaensis;COX2;cytochrome c oxidase subunit 2;7;7;7;13;6;5;14;13;6;25;27;7;5;11;9;13;12;3;14;18
1195;Cladonia_leporina;COX2;cytochrome c oxidase subunit II;10;5;6;12;4;6;16;12;7;27;29;6;5;12;11;19;10;4;9;12
1196;Podospora_anserina;COX2;cytochrome c oxidase subunit 2;10;5;8;13;3;7;14;12;7;23;25;5;6;12;11;20;7;4;11;19
1197;Candida_oxycetoniae;COX2;cytochrome c oxidase subunit 2;8;7;5;14;5;7;12;12;6;26;25;8;4;12;9;14;14;3;13;18
1198;Lecanicillium_saksenae;COX2;cytochrome oxidase subunit II;11;5;9;13;4;7;14;14;7;23;27;5;6;14;12;18;9;5;11;14
1199;Kazachstania_servazzii;COX2;cytochrome c oxidase subunit 2;12;4;7;13;3;8;12;12;5;25;24;9;4;11;11;16;12;4;11;17
1200;Cladonia_macilenta;COX2;cytochrome c oxidase subunit II;10;5;6;12;4;6;16;12;7;27;29;6;5;12;11;19;10;4;9;12
1201;Hyaloraphidium_curvatum;COX2;cytochrome c oxidase subunit 2;11;6;6;11;2;5;8;15;8;17;27;3;8;13;11;13;8;4;11;21
1202;Cyberlindnera_jadinii;COX2;cytochrome c oxidase subunit 2;14;4;6;13;5;6;14;10;7;26;24;8;4;10;11;16;9;4;9;20
1203;Saccharomyces_eubayanus;COX2;COX2-like protein;13;5;7;13;3;7;14;12;5;25;21;7;4;12;11;13;13;4;12;19
1204;[Candida_subhashii;COX2;Cox2p;9;5;6;12;4;8;12;14;5;21;25;5;6;12;10;14;17;3;14;18
1205;Candida_gigantensis;COX2;cytochrome c oxidase subunit 2;9;7;5;14;6;7;12;13;6;20;27;6;5;11;9;12;13;3;14;23
1206;Sporothrix_schenckii;COX2;cytochrome oxidase subunit 2;8;6;8;11;4;6;18;13;7;30;24;4;6;13;10;22;7;5;11;15
